landmark_0_x,landmark_0_y,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_visibility,frame_index,COM_x,COM_y
0.758221447467804,0.2470812201499939,0.999921441078186,0.7620763778686523,0.2309388816356659,0.9999058246612549,0.7642740607261658,0.23045191168785095,0.9999222755432129,0.7661670446395874,0.23007968068122864,0.9999423027038574,0.760468065738678,0.23022282123565674,0.999879002571106,0.7613123655319214,0.22918522357940674,0.9998863935470581,0.7619727253913879,0.22806468605995178,0.9999059438705444,0.7792009711265564,0.22977375984191895,0.999972939491272,0.774097204208374,0.22786933183670044,0.999875545501709,0.7682449817657471,0.2596537470817566,0.9999312162399292,0.7652546763420105,0.26055365800857544,0.9998596906661987,0.8148141503334045,0.30957043170928955,0.9999909400939941,0.7716839909553528,0.3327484130859375,0.9997223019599915,0.8198352456092834,0.41696107387542725,0.9865994453430176,0.7188539505004883,0.402589350938797,0.35737019777297974,0.815068244934082,0.5424907803535461,0.9913128018379211,0.6950576901435852,0.30518829822540283,0.9264273643493652,0.8168426752090454,0.5799254179000854,0.9870610237121582,0.6860160231590271,0.2824688255786896,0.9307093620300293,0.809138298034668,0.5840803384780884,0.9857954978942871,0.6887856125831604,0.2736320495605469,0.9329692125320435,0.8081923723220825,0.5712911486625671,0.9720607399940491,0.6934115290641785,0.2824152410030365,0.915338397026062,0.8126250505447388,0.5615713000297546,0.999896764755249,0.7849718928337097,0.5664424896240234,0.9997672438621521,0.8119019865989685,0.7488449215888977,0.9638630151748657,0.7905580401420593,0.7463761568069458,0.354073703289032,0.8294810056686401,0.932964563369751,0.9862247705459595,0.7960374355316162,0.8971759080886841,0.6054691076278687,0.8427213430404663,0.9608421325683594,0.9377546310424805,0.802860677242279,0.9246122241020203,0.6805068254470825,0.7802742719650269,0.9643185138702393,0.9849957823753357,0.743987500667572,0.9154530763626099,0.7827336192131042,0,0.7828204130291855,0.5306506011428559
0.7582270503044128,0.2455006092786789,0.9999263882637024,0.7622939944267273,0.22924166917800903,0.9999120235443115,0.7644367218017578,0.2289065569639206,0.9999274015426636,0.7662869691848755,0.22867529094219208,0.999946117401123,0.7608300447463989,0.2281585931777954,0.9998868703842163,0.7617679834365845,0.22704920172691345,0.9998936057090759,0.7625295519828796,0.22588509321212769,0.9999117255210876,0.7792322039604187,0.2290171980857849,0.9999747276306152,0.7744734287261963,0.22655409574508667,0.9998835325241089,0.7682186365127563,0.2589203417301178,0.9999353289604187,0.7652521729469299,0.2589391767978668,0.9998679161071777,0.8145641088485718,0.3095380961894989,0.9999913573265076,0.7718122601509094,0.33118483424186707,0.9997312426567078,0.8200181722640991,0.4169427156448364,0.9867408871650696,0.7188843488693237,0.40243402123451233,0.35521185398101807,0.8174055218696594,0.5395958423614502,0.991567075252533,0.6950624585151672,0.3048363924026489,0.9269272089004517,0.8205101490020752,0.5774640440940857,0.9874551296234131,0.6860084533691406,0.28196612000465393,0.9312082529067993,0.8124070763587952,0.5820642113685608,0.986229658126831,0.688829243183136,0.27338844537734985,0.9334823489189148,0.8104520440101624,0.5699754357337952,0.9729593992233276,0.6934462189674377,0.28176361322402954,0.9162489771842957,0.8126163482666016,0.5610277652740479,0.9998989701271057,0.7849617004394531,0.5663143396377563,0.9997686743736267,0.8119019269943237,0.7488481402397156,0.964230477809906,0.7901574373245239,0.7459346055984497,0.3502173125743866,0.8294851779937744,0.9328527450561523,0.9866626262664795,0.7972085475921631,0.8956242203712463,0.5966939330101013,0.8427183628082275,0.9615725874900818,0.9394130706787109,0.8048962950706482,0.9235553741455078,0.6747962236404419,0.7802645564079285,0.963992178440094,0.9854838252067566,0.7454192638397217,0.9156700968742371,0.7773170471191406,1,0.7828337940792269,0.5301371808003151
0.7582096457481384,0.2446373552083969,0.9999302625656128,0.7623373866081238,0.2282090187072754,0.9999167919158936,0.7644554376602173,0.22793345153331757,0.9999314546585083,0.7662925124168396,0.22775614261627197,0.9999490976333618,0.7609573006629944,0.2269461452960968,0.9998929500579834,0.7619518637657166,0.22576919198036194,0.9998992085456848,0.7627859711647034,0.22453567385673523,0.9999160766601562,0.779205322265625,0.22850871086120605,0.9999762177467346,0.7747296690940857,0.22549042105674744,0.9998899698257446,0.7681141495704651,0.2584533989429474,0.9999385476112366,0.7652014493942261,0.2580191195011139,0.9998742938041687,0.8143858313560486,0.30942073464393616,0.9999917149543762,0.7718513011932373,0.3306562006473541,0.9997373223304749,0.8202034831047058,0.416778564453125,0.9869127869606018,0.7188652157783508,0.4022619426250458,0.3527885675430298,0.8184201121330261,0.5384467840194702,0.9917606711387634,0.6950724720954895,0.30452319979667664,0.9268813729286194,0.8218189477920532,0.5762587785720825,0.9877472519874573,0.6860225796699524,0.2816210091114044,0.9311738610267639,0.8137124180793762,0.5810486078262329,0.9865455627441406,0.6889058947563171,0.27322468161582947,0.9334539771080017,0.8115240931510925,0.5693339705467224,0.9736441969871521,0.6935005784034729,0.28136804699897766,0.9165766835212708,0.8125836253166199,0.5610064268112183,0.9999006986618042,0.7849612832069397,0.5663182735443115,0.999768853187561,0.8119125962257385,0.7489414811134338,0.9651756882667542,0.7899223566055298,0.7456406354904175,0.3488035202026367,0.8295038342475891,0.9328583478927612,0.9872089624404907,0.7971843481063843,0.8935356140136719,0.5927603244781494,0.8427002429962158,0.9621883630752563,0.9414106011390686,0.8051091432571411,0.9224929809570312,0.6722436547279358,0.7802565693855286,0.9640136957168579,0.9860605597496033,0.7453824281692505,0.9155603051185608,0.7748076915740967,2,0.782812126924172,0.529938632710883
0.758102536201477,0.24414034187793732,0.999934196472168,0.7623364329338074,0.2277008593082428,0.9999216794967651,0.7644530534744263,0.22744496166706085,0.9999356269836426,0.7662891745567322,0.22727669775485992,0.9999521374702454,0.7609612345695496,0.2263852059841156,0.9998990297317505,0.7619673609733582,0.22519731521606445,0.9999047517776489,0.7628201842308044,0.22394603490829468,0.9999204277992249,0.7792039513587952,0.22819703817367554,0.999977707862854,0.7748183012008667,0.22500334680080414,0.9998961687088013,0.7679661512374878,0.2581624686717987,0.9999418258666992,0.765078604221344,0.2575083374977112,0.9998805522918701,0.8143070936203003,0.3093811273574829,0.9999921321868896,0.7718498706817627,0.33047494292259216,0.9997431635856628,0.8203880190849304,0.4166061282157898,0.9871223568916321,0.7188202142715454,0.4020668864250183,0.347797155380249,0.8189764022827148,0.5378241539001465,0.991966724395752,0.6951125860214233,0.304116815328598,0.9257024526596069,0.8224204778671265,0.5753663182258606,0.988044261932373,0.686117947101593,0.2810867130756378,0.930123507976532,0.8141118884086609,0.5802417397499084,0.9868665933609009,0.6891015768051147,0.2729247212409973,0.9324532151222229,0.8118695020675659,0.5688268542289734,0.9743205904960632,0.6936308145523071,0.28085243701934814,0.915767252445221,0.812569797039032,0.5609952211380005,0.9999020099639893,0.7848964333534241,0.5663361549377441,0.9997669458389282,0.8119844794273376,0.7492995262145996,0.965804398059845,0.7896528244018555,0.7454261779785156,0.3441735506057739,0.8295130133628845,0.9329037666320801,0.987632691860199,0.7971750497817993,0.8917612433433533,0.5840953588485718,0.8427111506462097,0.9629635214805603,0.94303959608078,0.8051141500473022,0.9214068651199341,0.6664649844169617,0.7801768779754639,0.9640668034553528,0.9865142107009888,0.7453247308731079,0.9152718782424927,0.7689789533615112,3,0.7827739575914443,0.5298493160815189
0.7580949664115906,0.24403734505176544,0.9999364018440247,0.7623403668403625,0.22757481038570404,0.9999244809150696,0.764453113079071,0.22729620337486267,0.9999380111694336,0.7662855982780457,0.2271110713481903,0.9999539256095886,0.7609962821006775,0.22626426815986633,0.9999022483825684,0.7620252966880798,0.2250441461801529,0.9999076128005981,0.7629107236862183,0.22375695407390594,0.999922513961792,0.7791821360588074,0.22799625992774963,0.9999785423278809,0.7749856114387512,0.22461843490600586,0.9998992085456848,0.7679054141044617,0.25806349515914917,0.9999435544013977,0.7650497555732727,0.2573363780975342,0.9998835325241089,0.8141511082649231,0.30933985114097595,0.999992311000824,0.7718635201454163,0.3304085433483124,0.9997440576553345,0.820500910282135,0.4164329469203949,0.9871571063995361,0.7187987565994263,0.40182167291641235,0.3445822596549988,0.818927526473999,0.537442684173584,0.9920884966850281,0.6952037215232849,0.30360376834869385,0.924251139163971,0.8221479654312134,0.5752698183059692,0.9882220029830933,0.6861859560012817,0.28018972277641296,0.9288046956062317,0.8138917088508606,0.5801926255226135,0.9870597124099731,0.68938809633255,0.27219074964523315,0.9311539530754089,0.8117730021476746,0.5687702298164368,0.9747189283370972,0.6939073801040649,0.2799615263938904,0.9144850373268127,0.8124383687973022,0.5612684488296509,0.9999021887779236,0.7848942875862122,0.5665563941001892,0.9997637867927551,0.811992883682251,0.7495201230049133,0.9658409953117371,0.7895715832710266,0.7453524470329285,0.33932775259017944,0.8295038938522339,0.9328880310058594,0.9878913164138794,0.797156035900116,0.8915643692016602,0.5777883529663086,0.8427561521530151,0.9636394381523132,0.9440060257911682,0.8050950169563293,0.9210692048072815,0.6625272631645203,0.7802832722663879,0.9641983509063721,0.9867907762527466,0.745263934135437,0.9149209260940552,0.7644741535186768,4,0.7827273248484969,0.5299390464584393
0.7580518126487732,0.24378901720046997,0.9999390244483948,0.7623419165611267,0.2272653728723526,0.999927818775177,0.7644528150558472,0.226964071393013,0.9999408721923828,0.7662829756736755,0.22676223516464233,0.9999560117721558,0.7610104084014893,0.22598892450332642,0.9999061822891235,0.7620468139648438,0.22476251423358917,0.9999111890792847,0.7629424333572388,0.2234685719013214,0.9999251961708069,0.779179036617279,0.2277030497789383,0.999979555606842,0.7750799655914307,0.22426500916481018,0.9999030828475952,0.7677801847457886,0.25784119963645935,0.9999457001686096,0.7649433016777039,0.257015585899353,0.9998874664306641,0.8139268159866333,0.3091796934604645,0.9999925494194031,0.7718955874443054,0.3302438259124756,0.9997471570968628,0.8206263780593872,0.41604068875312805,0.9872559905052185,0.718794584274292,0.4013371765613556,0.34162986278533936,0.8189629912376404,0.5366988182067871,0.9922617673873901,0.6953004002571106,0.3030005991458893,0.9234195351600647,0.8222326040267944,0.5744729042053223,0.9884738922119141,0.6862390637397766,0.27952685952186584,0.9280365705490112,0.8138178586959839,0.5796371698379517,0.9873324632644653,0.6896566152572632,0.27155783772468567,0.9303999543190002,0.8117338418960571,0.5683615207672119,0.9752528071403503,0.694198489189148,0.27912458777427673,0.9138363599777222,0.812394380569458,0.5613096356391907,0.9999029636383057,0.7848946452140808,0.5665796995162964,0.9997617602348328,0.8119832873344421,0.7496885061264038,0.9660411477088928,0.7895069122314453,0.7452448010444641,0.3354463279247284,0.8295008540153503,0.9328826069831848,0.9881578683853149,0.7971609234809875,0.890961229801178,0.5708813667297363,0.8428031206130981,0.9641075730323792,0.9450026154518127,0.8052074313163757,0.9203824996948242,0.6580420732498169,0.7802896499633789,0.9643633961677551,0.9870703816413879,0.745235025882721,0.9147040247917175,0.7596425414085388,5,0.7826961696178346,0.5298701524607742
0.7580894231796265,0.24372419714927673,0.9999411106109619,0.762406587600708,0.22718116641044617,0.9999305009841919,0.7645198702812195,0.2268829643726349,0.9999431371688843,0.7663587927818298,0.22668373584747314,0.9999576807022095,0.7610657811164856,0.22589707374572754,0.9999094009399414,0.7620993256568909,0.224674254655838,0.9999140501022339,0.7629921436309814,0.22338265180587769,0.9999274015426636,0.779257595539093,0.22763623297214508,0.9999803304672241,0.7751278281211853,0.22420936822891235,0.9999063014984131,0.7677811980247498,0.25780948996543884,0.9999471306800842,0.7649441361427307,0.2569809854030609,0.999890148639679,0.813845694065094,0.3091544508934021,0.9999926686286926,0.7719790935516357,0.33006197214126587,0.9997475147247314,0.8206720352172852,0.4160221815109253,0.9872095584869385,0.7187058329582214,0.4009152948856354,0.3388445973396301,0.8189924359321594,0.5367419123649597,0.9923253059387207,0.6953867077827454,0.30172914266586304,0.9223235249519348,0.8221623301506042,0.5744798183441162,0.9885962605476379,0.6863384246826172,0.2778174877166748,0.9270428419113159,0.8138138055801392,0.5796172022819519,0.9874638915061951,0.6899802088737488,0.2702990472316742,0.9294202923774719,0.8117738962173462,0.5683462023735046,0.9755397439002991,0.694487452507019,0.27747842669487,0.9128522276878357,0.8123608231544495,0.561327338218689,0.9999036192893982,0.78490149974823,0.5665881633758545,0.999760627746582,0.8119936585426331,0.749685525894165,0.966680645942688,0.7895081639289856,0.7448762655258179,0.3353619873523712,0.8294479846954346,0.9328649640083313,0.9886139631271362,0.797150731086731,0.8908529877662659,0.5723293423652649,0.8428024649620056,0.9643683433532715,0.9467744827270508,0.8052720427513123,0.9202086329460144,0.659875214099884,0.7804306149482727,0.9645153880119324,0.9875603914260864,0.7451915144920349,0.9144647717475891,0.7609903216362,6,0.7826946282397145,0.5297977684596589
0.7582269310951233,0.24328947067260742,0.9999421238899231,0.7626203298568726,0.22656305134296417,0.999931812286377,0.7646933794021606,0.22628161311149597,0.999944269657135,0.7664985656738281,0.2261153608560562,0.9999585747718811,0.7613716721534729,0.22522737085819244,0.9999108910560608,0.7624349594116211,0.22398202121257782,0.9999152421951294,0.763346791267395,0.22268341481685638,0.9999282956123352,0.7793700695037842,0.22742070257663727,0.9999806880950928,0.7753821611404419,0.2237328737974167,0.9999074339866638,0.7678037881851196,0.2574481666088104,0.999947726726532,0.7649925351142883,0.2565893530845642,0.9998912215232849,0.8136565089225769,0.30920669436454773,0.9999926686286926,0.7719751000404358,0.33004459738731384,0.9997469782829285,0.8206700682640076,0.41632354259490967,0.9868917465209961,0.718626081943512,0.4005052149295807,0.3363955020904541,0.818947970867157,0.5370234251022339,0.9922043681144714,0.6954352855682373,0.3001653552055359,0.921196460723877,0.8217733502388,0.5750597715377808,0.988459587097168,0.6864289045333862,0.27583226561546326,0.9260915517807007,0.8135955929756165,0.5801888704299927,0.9873125553131104,0.690280556678772,0.2688044309616089,0.9284600615501404,0.8117231130599976,0.5688349008560181,0.9752761721611023,0.6947632431983948,0.27565401792526245,0.9118130207061768,0.812325656414032,0.5619192123413086,0.9999036192893982,0.7849648594856262,0.5668948888778687,0.9997597932815552,0.8120178580284119,0.7501672506332397,0.9658051133155823,0.7895019054412842,0.74485844373703,0.3320886194705963,0.8292331099510193,0.9325978755950928,0.9886089563369751,0.797117292881012,0.8910922408103943,0.5704966187477112,0.8427597880363464,0.9643687009811401,0.9467717409133911,0.8052451014518738,0.9203881025314331,0.6588744521141052,0.780409038066864,0.964518666267395,0.9875667691230774,0.7451781034469604,0.9144358038902283,0.7596770524978638,7,0.7826884153546805,0.5299947799592799
0.7582370042800903,0.2432822585105896,0.9999428391456604,0.7626504302024841,0.22655268013477325,0.9999328851699829,0.7647345066070557,0.2262669950723648,0.9999451637268066,0.7665607333183289,0.22609378397464752,0.9999592900276184,0.7613758444786072,0.22523778676986694,0.9999121427536011,0.7624346613883972,0.22400198876857758,0.999916136264801,0.7633430361747742,0.2227090448141098,0.9999289512634277,0.7794670462608337,0.22740662097930908,0.9999809861183167,0.7753822207450867,0.2237444967031479,0.999908447265625,0.7678049802780151,0.2574502229690552,0.9999479055404663,0.7649840712547302,0.2565995156764984,0.9998912811279297,0.8135932683944702,0.309205025434494,0.9999926686286926,0.7719539403915405,0.33004873991012573,0.9997460246086121,0.8207299709320068,0.4163050055503845,0.9864228367805481,0.7185381650924683,0.4002094864845276,0.3332737684249878,0.8190091848373413,0.5366207957267761,0.9919859170913696,0.6954900622367859,0.29907670617103577,0.9204901456832886,0.8218273520469666,0.5744645595550537,0.9881798624992371,0.6866559982299805,0.2743915617465973,0.9254541993141174,0.8136312365531921,0.5796737670898438,0.9870097041130066,0.6907617449760437,0.2675868272781372,0.9278441071510315,0.8117656707763672,0.5684280395507812,0.9747539162635803,0.6951292157173157,0.27428513765335083,0.9111095070838928,0.8123758435249329,0.5619420409202576,0.9999018907546997,0.7849643230438232,0.5669231414794922,0.9997544884681702,0.8124300241470337,0.7507699131965637,0.9649227261543274,0.7895246744155884,0.7448809742927551,0.3254542946815491,0.8292041420936584,0.9326080679893494,0.9885638356208801,0.7970873117446899,0.8911450505256653,0.5617867708206177,0.8427795767784119,0.9645838737487793,0.9468221068382263,0.8051894903182983,0.920391857624054,0.6535245776176453,0.780409038066864,0.9645659327507019,0.9875171184539795,0.745118260383606,0.9143394827842712,0.7531173229217529,8,0.7827296132838405,0.5300334538745091
0.7580833435058594,0.2433154135942459,0.9999448657035828,0.7625781297683716,0.22658449411392212,0.9999353885650635,0.7646857500076294,0.22628743946552277,0.9999472498893738,0.7665344476699829,0.22610290348529816,0.9999608397483826,0.7612465620040894,0.2253100574016571,0.9999151825904846,0.7622921466827393,0.22408831119537354,0.9999189376831055,0.7631859183311462,0.22280025482177734,0.9999311566352844,0.7794764637947083,0.2274167835712433,0.999981701374054,0.7753512859344482,0.223832905292511,0.9999114871025085,0.7677326798439026,0.2575448751449585,0.9999492168426514,0.7648393511772156,0.25673723220825195,0.9998937845230103,0.8135664463043213,0.3092007339000702,0.9999927878379822,0.7718192338943481,0.33018413186073303,0.9997484683990479,0.8208072781562805,0.4165031909942627,0.986481785774231,0.7183300256729126,0.3997458517551422,0.33094239234924316,0.8189648389816284,0.5367894768714905,0.9920522570610046,0.695499062538147,0.29811611771583557,0.9200448989868164,0.8216550946235657,0.5746217966079712,0.9882687330245972,0.686677098274231,0.2733887732028961,0.9250285029411316,0.8135167360305786,0.5798680782318115,0.9871059656143188,0.6908347606658936,0.2668677866458893,0.9274247288703918,0.8117122650146484,0.5686272978782654,0.9749731421470642,0.6951895952224731,0.27340295910835266,0.9107787013053894,0.812425434589386,0.5619552731513977,0.9999021887779236,0.7849349975585938,0.5669479370117188,0.9997537136077881,0.8126624822616577,0.7508730292320251,0.9647085070610046,0.7895252108573914,0.7448815107345581,0.3233708441257477,0.8291484713554382,0.932267963886261,0.9887514710426331,0.7970393300056458,0.8915500044822693,0.5601736903190613,0.8427402973175049,0.9646090865135193,0.9478278160095215,0.8046814799308777,0.921048104763031,0.6532185077667236,0.7804530262947083,0.9642726182937622,0.9877549409866333,0.7451092600822449,0.9143697619438171,0.752478301525116,9,0.7827232954499506,0.5300486506982917
