landmark_0_x,landmark_0_y,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_visibility,frame_index,COM_x,COM_y
0.6468839049339294,0.8169026374816895,1.0,0.6504864692687988,0.798580527305603,1.0,0.6501750349998474,0.7961902618408203,1.0,0.6495881080627441,0.794208288192749,1.0,0.6504162549972534,0.8017846345901489,1.0,0.6501427888870239,0.801568329334259,1.0,0.6498714685440063,0.801462709903717,1.0,0.6424931287765503,0.7888924479484558,1.0,0.6439488530158997,0.7995409369468689,1.0,0.6390819549560547,0.8190752267837524,1.0,0.6396022439002991,0.8240709900856018,1.0,0.6046895980834961,0.7891519665718079,1.0,0.6061272025108337,0.8361055254936218,1.0,0.5371818542480469,0.7403062582015991,1.0,0.5487064123153687,0.7739930748939514,1.0,0.5499480962753296,0.8399672508239746,1.0,0.5529868602752686,0.8743454813957214,1.0,0.5596029162406921,0.8538985252380371,1.0,0.5577152967453003,0.8982129693031311,1.0,0.5601598620414734,0.8574841618537903,1.0,0.5656181573867798,0.8871268033981323,1.0,0.5579535365104675,0.8537402749061584,1.0,0.5652072429656982,0.8837828636169434,1.0,0.4746185541152954,0.8189594745635986,1.0,0.46821868419647217,0.8432663083076477,1.0,0.3796132802963257,0.849062442779541,1.0,0.37053853273391724,0.852449893951416,1.0,0.2945961356163025,0.8395516872406006,1.0,0.27396953105926514,0.8537737727165222,1.0,0.2822049558162689,0.8180316090583801,1.0,0.2610172629356384,0.8340978026390076,1.0,0.2531404495239258,0.8669542074203491,1.0,0.23314473032951355,0.8963872790336609,1.0,10,0.4867100050353057,0.8285639409483186
0.6469661593437195,0.8210609555244446,1.0,0.6503661870956421,0.8025134801864624,1.0,0.6500059366226196,0.8002439737319946,1.0,0.6494354009628296,0.7982771396636963,1.0,0.650483250617981,0.804898738861084,1.0,0.6502491235733032,0.8043032288551331,1.0,0.650065541267395,0.8037521839141846,1.0,0.6422004699707031,0.7916554808616638,1.0,0.6435757875442505,0.7993380427360535,1.0,0.6396400928497314,0.8225621581077576,1.0,0.639618456363678,0.8263378143310547,1.0,0.6061075925827026,0.7857433557510376,1.0,0.6043635606765747,0.8296555876731873,1.0,0.5373526215553284,0.7446051239967346,1.0,0.5431822538375854,0.7577496767044067,1.0,0.5385411381721497,0.8472666144371033,1.0,0.5488608479499817,0.8750537633895874,1.0,0.547353982925415,0.8615292310714722,1.0,0.5591100454330444,0.8956376314163208,1.0,0.5489643812179565,0.8649178743362427,1.0,0.5671797394752502,0.891313910484314,1.0,0.546866238117218,0.8616863489151001,1.0,0.5620481967926025,0.8869704008102417,1.0,0.47904717922210693,0.817545473575592,1.0,0.47391027212142944,0.8453020453453064,1.0,0.3822338283061981,0.8424887657165527,1.0,0.37335631251335144,0.8498920202255249,1.0,0.29466262459754944,0.8383691310882568,1.0,0.2806500792503357,0.844759464263916,1.0,0.28202712535858154,0.8181043863296509,1.0,0.26875776052474976,0.8231410980224609,1.0,0.2516058683395386,0.8647105693817139,1.0,0.23382848501205444,0.8872517943382263,1.0,11,0.4892936297273368,0.8270230259657698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0
0.6436654329299927,0.8085523247718811,1.0,0.6479182243347168,0.7909888625144958,1.0,0.6474052667617798,0.788846492767334,1.0,0.6466902494430542,0.7870652079582214,1.0,0.6485610008239746,0.7946082353591919,1.0,0.6485425233840942,0.7947427034378052,1.0,0.6485465168952942,0.7950034141540527,1.0,0.6401538848876953,0.7832568287849426,1.0,0.6437510251998901,0.7952380776405334,1.0,0.6361376047134399,0.8121387958526611,1.0,0.6368513703346252,0.8180046677589417,1.0,0.6050904989242554,0.7823681831359863,1.0,0.6072150468826294,0.836664080619812,1.0,0.5383731126785278,0.7389431595802307,1.0,0.5515726804733276,0.7777331471443176,1.0,0.5531449317932129,0.8349155187606812,1.0,0.555171549320221,0.8731809854507446,1.0,0.5633499622344971,0.8479695916175842,1.0,0.561820924282074,0.8983280658721924,1.0,0.5643967390060425,0.8517401218414307,1.0,0.5692141056060791,0.88786381483078,1.0,0.5619202256202698,0.8482641577720642,1.0,0.5679729580879211,0.8819825053215027,1.0,0.4732746481895447,0.8149491548538208,1.0,0.468366414308548,0.8454494476318359,1.0,0.3859086036682129,0.8405407667160034,1.0,0.3753395974636078,0.8518853187561035,1.0,0.29798954725265503,0.8351767063140869,1.0,0.2822956442832947,0.8465691804885864,1.0,0.2862134575843811,0.8151621222496033,1.0,0.27075058221817017,0.8276389837265015,1.0,0.2558478116989136,0.8617054224014282,1.0,0.23680482804775238,0.8907005190849304,1.0,13,0.4877012770845748,0.8259271084377795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
0.6456902027130127,0.8181424736976624,1.0,0.6492997407913208,0.8014089465141296,1.0,0.6482359766960144,0.7993201613426208,1.0,0.647707998752594,0.7977930903434753,1.0,0.6497634053230286,0.804079532623291,1.0,0.6496613621711731,0.8039259910583496,1.0,0.6490734219551086,0.8036253452301025,1.0,0.6415665149688721,0.7917504906654358,1.0,0.6429347395896912,0.7996728420257568,1.0,0.6395469903945923,0.8203029036521912,1.0,0.6396183371543884,0.8247937560081482,1.0,0.6051043272018433,0.7862714529037476,1.0,0.6052477359771729,0.825661838054657,1.0,0.5400707721710205,0.7444257140159607,1.0,0.5432249903678894,0.7559862732887268,1.0,0.5469910502433777,0.8458333015441895,1.0,0.5487672686576843,0.8755887746810913,1.0,0.5538373589515686,0.8569824695587158,1.0,0.5594017505645752,0.8954674005508423,1.0,0.5565345287322998,0.8599282503128052,1.0,0.5669200420379639,0.8913158178329468,1.0,0.5538163185119629,0.8582347631454468,1.0,0.561974823474884,0.8869664669036865,1.0,0.47975847125053406,0.8177850246429443,1.0,0.47558361291885376,0.8440350294113159,1.0,0.3831421434879303,0.8430901169776917,1.0,0.3770042955875397,0.8507674336433411,1.0,0.2935052514076233,0.8384209871292114,1.0,0.2810870409011841,0.8449802398681641,1.0,0.28169646859169006,0.8171016573905945,1.0,0.26971715688705444,0.8233190178871155,1.0,0.2507913112640381,0.8660638928413391,1.0,0.23438552021980286,0.8868460059165955,1.0,16,0.4902719153447515,0.8263374875632247
0.6480588316917419,0.8173226118087769,1.0,0.6514557003974915,0.8012163043022156,1.0,0.6510242223739624,0.7992998361587524,1.0,0.6503739953041077,0.798018753528595,1.0,0.6517509818077087,0.803915798664093,1.0,0.6515345573425293,0.8039582967758179,1.0,0.6512896418571472,0.8040773272514343,1.0,0.6433644890785217,0.7933851480484009,1.0,0.6451797485351562,0.8017777800559998,1.0,0.6407899260520935,0.8196682333946228,1.0,0.6411281824111938,0.8254850506782532,1.0,0.6048260927200317,0.7891519665718079,1.0,0.6061536073684692,0.8289937376976013,1.0,0.5402816534042358,0.7407240867614746,1.0,0.5468844771385193,0.7597925662994385,1.0,0.5502052903175354,0.8397989273071289,1.0,0.5505974292755127,0.8744043707847595,1.0,0.5597862005233765,0.8525164723396301,1.0,0.5585336089134216,0.8950872421264648,1.0,0.5607826709747314,0.8556082248687744,1.0,0.5656203627586365,0.8874059319496155,1.0,0.5583749413490295,0.8533781170845032,1.0,0.5627420544624329,0.8838810920715332,1.0,0.48065757751464844,0.8188180923461914,1.0,0.47544240951538086,0.8432573676109314,1.0,0.38256582617759705,0.8432968258857727,1.0,0.37504512071609497,0.8517528772354126,1.0,0.2926492393016815,0.8374465107917786,1.0,0.2782701253890991,0.8464415073394775,1.0,0.2816452085971832,0.8163443803787231,1.0,0.2663758397102356,0.8256845474243164,1.0,0.2518296241760254,0.8670258522033691,1.0,0.23398081958293915,0.8946590423583984,1.0,17,0.49053737188997754,0.8269024820681047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0
0.6475734710693359,0.8199232220649719,1.0,0.6505172848701477,0.801461935043335,1.0,0.6499390006065369,0.7995420694351196,1.0,0.6491242051124573,0.79787278175354,1.0,0.6509010791778564,0.8039008378982544,1.0,0.6505927443504333,0.8036182522773743,1.0,0.6502789855003357,0.8033064007759094,1.0,0.6421511769294739,0.7923910617828369,1.0,0.6440622806549072,0.7993676662445068,1.0,0.6412341594696045,0.8226891756057739,1.0,0.6410388350486755,0.827621579170227,1.0,0.6048115491867065,0.7849606871604919,1.0,0.6068711876869202,0.8265615105628967,1.0,0.5389614105224609,0.7398289442062378,1.0,0.5457768440246582,0.7604123950004578,1.0,0.5518784523010254,0.8399008512496948,1.0,0.5532285571098328,0.8746386170387268,1.0,0.560900866985321,0.8506255745887756,1.0,0.5635983943939209,0.8970099687576294,1.0,0.5631841421127319,0.8532878756523132,1.0,0.5697571635246277,0.8886113166809082,1.0,0.5606348514556885,0.8509435057640076,1.0,0.5674464106559753,0.8830428123474121,1.0,0.480742871761322,0.8150929808616638,1.0,0.4752138555049896,0.8441478610038757,1.0,0.3859955072402954,0.8404755592346191,1.0,0.37657320499420166,0.8518873453140259,1.0,0.2972695827484131,0.8349231481552124,1.0,0.28245455026626587,0.8449565768241882,1.0,0.28552526235580444,0.8138405084609985,1.0,0.2710377871990204,0.8239549994468689,1.0,0.25469642877578735,0.8622597455978394,1.0,0.23647361993789673,0.888303279876709,1.0,20,0.4911794548250847,0.8254828636159796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0
0.6500940322875977,0.8201032280921936,1.0,0.6526320576667786,0.8025282025337219,1.0,0.6517326831817627,0.8007271885871887,1.0,0.6501837968826294,0.7992334961891174,1.0,0.653144121170044,0.8047277331352234,1.0,0.6528231501579285,0.8045396208763123,1.0,0.6523469090461731,0.804190456867218,1.0,0.6434648036956787,0.7944379448890686,1.0,0.6446434259414673,0.8006899952888489,1.0,0.6448428630828857,0.8238558173179626,1.0,0.6448415517807007,0.827369213104248,1.0,0.6046701669692993,0.7885985970497131,1.0,0.6060183048248291,0.822970449924469,1.0,0.5409122705459595,0.7444154024124146,1.0,0.5433016419410706,0.7550917863845825,1.0,0.5481916666030884,0.8458143472671509,1.0,0.5488747954368591,0.8760074377059937,1.0,0.5551639795303345,0.8562085032463074,1.0,0.5600287318229675,0.8953337669372559,1.0,0.5581161975860596,0.8587597608566284,1.0,0.5671740174293518,0.8913061618804932,1.0,0.5551248788833618,0.8574506044387817,1.0,0.562221884727478,0.8868933916091919,1.0,0.47974592447280884,0.8185832500457764,1.0,0.47625410556793213,0.8435160517692566,1.0,0.3831174969673157,0.8426703810691833,1.0,0.3776323199272156,0.8507682085037231,1.0,0.2931584417819977,0.8369205594062805,1.0,0.28135985136032104,0.8448213934898376,1.0,0.28148043155670166,0.8131506443023682,1.0,0.2709146738052368,0.8224461078643799,1.0,0.250799298286438,0.8655923008918762,1.0,0.2354581356048584,0.8843814134597778,1.0,22,0.4908493356771566,0.8263901881784838
