abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.025000,-0.631282,2.602336,597.859917,597.865914,0.016630,-0.005786,0.029227,-0.075534,72.058686,0.002221,0.836078,-5.781835,5.841973,0.000000,0.000000,-0.019101,-0.094568,-0.536530
0.025417,-0.671489,2.360644,598.806702,598.811731,0.016607,-0.005755,0.029504,-0.076543,72.308211,0.082361,0.916303,-5.940619,6.011435,0.000000,0.000000,-0.019124,-0.094936,-0.538951
0.025833,-0.671489,2.481426,600.070198,600.075704,0.016573,-0.006675,0.029795,-0.077574,72.558119,0.002473,0.795839,-5.314951,5.374204,0.000000,0.000000,-0.019139,-0.095276,-0.541242
0.026250,-0.832193,2.561906,599.593872,599.599923,0.016655,-0.005673,0.030128,-0.078644,72.807895,0.122526,0.795797,-5.786738,5.842486,0.000000,0.000000,-0.019168,-0.095588,-0.543631
0.026667,-0.791985,2.682815,598.332809,598.339348,0.016797,-0.005881,0.030474,-0.079742,73.057442,-0.077542,0.514587,-5.946306,5.969034,0.000000,0.000000,-0.019161,-0.095847,-0.546043
0.027083,-0.992833,2.521475,600.542618,600.548732,0.015980,-0.006027,0.030866,-0.080785,73.307339,0.082424,0.876106,-5.160926,5.235409,0.000000,0.000000,-0.019176,-0.096170,-0.548281
0.027500,-0.872527,2.240116,598.018539,598.023372,0.016592,-0.006214,0.031232,-0.081751,73.556656,-0.037629,0.635135,-5.627620,5.663473,0.000000,0.000000,-0.019188,-0.096468,-0.550593
0.027917,-0.792175,2.441251,597.544655,597.550167,0.016764,-0.005960,0.031570,-0.082766,73.805753,0.242454,0.876106,-5.626490,5.699450,0.000000,0.000000,-0.019264,-0.096800,-0.552982
0.028333,-0.832193,2.602336,598.807182,598.813415,0.016290,-0.006145,0.031898,-0.083825,74.055059,0.162502,0.635051,-6.260617,6.294841,0.000000,0.000000,-0.019346,-0.097084,-0.555458
0.028750,-0.591201,2.400820,597.227936,597.233054,0.016200,-0.005588,0.032169,-0.084839,74.304057,0.282430,0.675248,-4.997100,5.050419,0.000000,0.000000,-0.019438,-0.097371,-0.557672
0.029167,-0.711760,2.400947,597.858948,597.864192,0.016305,-0.006322,0.032455,-0.085870,74.553220,0.042449,0.795881,-5.628604,5.684752,0.000000,0.000000,-0.019486,-0.097689,-0.559952
